Id,Weekly_Sales
25_16_2013-05-03,34025.92572945927
25_16_2013-05-10,34559.05399084511
25_16_2013-05-17,32455.919298151544
25_16_2013-05-24,39115.34394917691
25_16_2013-05-31,37646.22779981184
25_16_2013-06-07,33768.8076589442
25_16_2013-06-14,32668.439123110868
25_16_2013-06-21,33428.38629159033
25_16_2013-06-28,32106.319747894464
25_16_2013-07-05,29163.44000820255
25_16_2013-07-12,25057.306930167295
25_16_2013-07-19,22523.882442905615
25_16_2013-07-26,20740.961127942483
25_17_2012-11-02,11475.612002187583
25_17_2012-11-09,11716.521594806632
25_17_2012-11-16,12285.680004330443
25_17_2012-11-23,13785.549173001085
25_17_2012-11-30,13943.617433239177
25_17_2012-12-07,15025.189621805552
25_17_2012-12-14,15573.251176448412
25_17_2012-12-21,16238.096194781752
25_17_2012-12-28,14677.952650019839
25_17_2013-01-04,10183.266115789
25_17_2013-01-11,9887.536121937992
25_17_2013-01-18,10000.156968133879
25_17_2013-01-25,10145.876775501376
25_17_2013-02-01,9988.130440482502
25_17_2013-02-08,10437.478822176234
25_17_2013-02-15,9934.116937257393
25_17_2013-02-22,10140.546752284452
25_17_2013-03-01,10315.189778159192
25_17_2013-03-08,10235.23829892031
25_17_2013-03-15,10171.47762466706
25_17_2013-03-22,10306.692360388632
25_17_2013-03-29,10277.594380803424
25_17_2013-04-05,9813.820065804774
25_17_2013-04-12,9765.741160050493
25_17_2013-04-19,9726.558188294544
25_17_2013-04-26,9821.244917078504
25_17_2013-05-03,9960.869105346022
25_17_2013-05-10,9833.651327073068
25_17_2013-05-17,10057.0408461757
25_17_2013-05-24,9845.842596193832
25_17_2013-05-31,9828.431964507326
25_17_2013-06-07,9661.336462484924
25_17_2013-06-14,9659.55582372866
25_17_2013-06-21,9684.47376065953
25_17_2013-06-28,9663.788421065774
25_17_2013-07-05,9574.878575522847
25_17_2013-07-12,9741.12615523149
25_17_2013-07-19,9864.013412285189
25_17_2013-07-26,9842.498435426336
25_18_2012-11-02,11183.482769818263
25_18_2012-11-09,11391.176763984931
25_18_2012-11-16,13715.410560337286
25_18_2012-11-23,24469.717084935502
25_18_2012-11-30,27063.07718200893
25_18_2012-12-07,33675.37161190792
25_18_2012-12-14,31432.25474260731
25_18_2012-12-21,29717.276524690657
25_18_2012-12-28,27076.592549209516
25_18_2013-01-04,5413.700209456791
25_18_2013-01-11,4551.434540584483
25_18_2013-01-18,4357.666929498171
25_18_2013-01-25,4567.307710008285
25_18_2013-02-01,4556.487384918899
25_18_2013-02-08,5998.504684410238
25_18_2013-02-15,4640.268791149059
25_18_2013-02-22,4455.321114192889
25_18_2013-03-01,4434.638491223253
25_18_2013-03-08,4273.024635870171
25_18_2013-03-15,4313.439125880994
25_18_2013-03-22,4381.288824080396
25_18_2013-03-29,4327.844133678614
25_18_2013-04-05,4123.329134545941
25_18_2013-04-12,4328.943464565019
25_18_2013-04-19,4108.023138558526
25_18_2013-04-26,4302.932586776559
25_18_2013-05-03,2464.406837248432
25_18_2013-05-10,2176.745014192423
25_18_2013-05-17,2616.544842621807
25_18_2013-05-24,1884.9859630979968
25_18_2013-06-07,2015.1511488667938
25_18_2013-06-14,2151.906931366794
25_19_2013-04-26,2.8678333333333335
25_19_2013-05-03,2.815916666666667
25_19_2013-05-10,2.570291666666667
25_19_2013-05-17,2.3736249999999988
25_19_2013-05-24,2.8382083333333332
25_19_2013-05-31,5.125869047619046
25_19_2013-06-07,3.4058273809523816
25_19_2013-06-14,3.4058273809523816
25_19_2013-06-21,3.2952023809523814
25_19_2013-06-28,3.6218690476190476
25_19_2013-07-05,2.6317946428571424
25_19_2013-07-12,2.3472113095238085
25_19_2013-07-19,2.7178363095238094
25_19_2013-07-26,4.86777380952381
25_20_2012-11-02,3097.798902362298
25_20_2012-11-09,3058.522063476734
25_20_2012-11-16,3069.662895408832
25_20_2012-11-23,3738.446948065474
25_20_2012-11-30,3105.2820675838752
25_20_2012-12-07,3047.650974318609
25_20_2012-12-14,3006.493779511396
25_20_2012-12-21,3026.6506478447286
25_20_2012-12-28,3036.2248464309982
25_20_2013-01-04,2856.8350374474144
25_20_2013-01-11,2848.7026088561443
25_20_2013-01-18,2855.2528817955713
25_20_2013-01-25,2850.3013045902735
25_20_2013-02-01,2986.7259120334547
25_20_2013-02-08,3081.7437938290946
25_20_2013-02-15,2911.871337350918
25_20_2013-02-22,3047.4186754849347
25_20_2013-03-01,3437.356681200398
25_20_2013-03-08,3588.9137653553416
25_20_2013-03-15,3570.3928769210493
25_20_2013-03-22,3440.9560055041475
25_20_2013-03-29,3476.596320784013
25_20_2013-04-05,3464.0896124285287
25_20_2013-04-12,3404.7476719073106
25_20_2013-04-19,3314.3037223239767
25_20_2013-04-26,3335.29106939378
25_20_2013-05-03,3673.872150886816
25_20_2013-05-10,3759.6235892780737
25_20_2013-05-17,3686.873098654671
25_20_2013-05-24,4177.810563283079
25_20_2013-05-31,4184.928855763238
25_20_2013-06-07,4529.125278021313
25_20_2013-06-14,4539.709999271313
25_20_2013-06-21,4552.488344092742
25_20_2013-06-28,4693.273627831299
25_20_2013-07-05,4379.3496073254255
25_20_2013-07-12,4384.214357742093
25_20_2013-07-19,4332.370811841118
25_20_2013-07-26,4458.332822841299
25_21_2012-11-02,5012.496629309996
25_21_2012-11-09,4999.464239726662
25_21_2012-11-16,4844.667397418524
25_21_2012-11-23,5235.693898407219
25_21_2012-11-30,5192.73744426827
25_21_2012-12-07,6269.789700823114
25_21_2012-12-14,6573.983256584671
25_21_2012-12-21,6781.46805206086
25_21_2012-12-28,5770.355780122594
25_21_2013-01-04,4565.233176373979
25_21_2013-01-11,4411.73416027279
25_21_2013-01-18,4417.166719707314
25_21_2013-01-25,4404.61698274303
25_21_2013-02-01,4892.883718010887
25_21_2013-02-08,4882.223278725171
25_21_2013-02-15,5008.955597534696
25_21_2013-02-22,4776.543294052552
25_21_2013-03-01,4882.5427772181365
25_21_2013-03-08,5064.930225001254
25_21_2013-03-15,5033.268345474497
25_21_2013-03-22,4885.077947220532
25_21_2013-03-29,4944.700233897118
25_21_2013-04-05,5513.685878013999
25_21_2013-04-12,4931.59910026515
25_21_2013-04-19,4877.852977189755
25_21_2013-04-26,4949.15737185398
25_21_2013-05-03,4856.468511143818
25_21_2013-05-10,4907.733353040467
25_21_2013-05-17,4846.4813761140595
25_21_2013-05-24,4859.21028192755
25_21_2013-05-31,4860.371114024726
25_21_2013-06-07,5015.34291085973
25_21_2013-06-14,5298.934375889494
25_21_2013-06-21,5058.529266264673
25_21_2013-06-28,5056.776369967463
25_21_2013-07-05,5203.986443474267
25_21_2013-07-12,5089.972775930982
25_21_2013-07-19,5049.579698183552
25_21_2013-07-26,4998.7001067477695
25_22_2012-11-02,6045.890851407196
25_22_2012-11-09,6100.355708827836
25_22_2012-11-16,6256.492611383294
25_22_2012-11-23,10440.450335149593
25_22_2012-11-30,9671.906062866718
25_22_2012-12-07,9730.878564025152
25_22_2012-12-14,11084.026904313745
25_22_2012-12-21,11465.327093328895
25_22_2012-12-28,10178.131415494541
25_22_2013-01-04,6099.497484928276
25_22_2013-01-11,5830.601898479858
25_22_2013-01-18,5778.4020151762825
25_22_2013-01-25,5831.102836108824
25_22_2013-02-01,5909.067109787586
25_22_2013-02-08,7227.868760837999
25_22_2013-02-15,5930.898196952085
25_22_2013-02-22,6037.394753995739
25_22_2013-03-01,5889.775863588987
25_22_2013-03-08,6044.332428835208
25_22_2013-03-15,5951.457445319756
25_22_2013-03-22,5898.11963632174
25_22_2013-03-29,5870.359217988406
25_22_2013-04-05,5773.764730734776
25_22_2013-04-12,5370.674531856708
25_22_2013-04-19,5306.740327288854
25_22_2013-04-26,5369.306415827812
25_22_2013-05-03,5589.038330298528
25_22_2013-05-10,5592.827774343198
25_22_2013-05-17,5535.245210687189
25_22_2013-05-24,5676.130562109302
25_22_2013-05-31,5682.488148775969
25_22_2013-06-07,5633.4437675997115
25_22_2013-06-14,5751.234893849711
25_22_2013-06-21,5798.097368622441
25_22_2013-06-28,5790.699964257191
25_22_2013-07-05,5930.478837610662
25_22_2013-07-12,6062.363204500543
25_22_2013-07-19,6140.574471905249
25_22_2013-07-26,6173.9808176005945
25_23_2012-11-02,16593.310702845152
25_23_2012-11-09,16311.618758380871
25_23_2012-11-16,17240.878311462166
25_23_2012-11-23,20145.9402793155
25_23_2012-11-30,20405.766717481685
25_23_2012-12-07,24280.026552419742
25_23_2012-12-14,26996.860919994582
25_23_2012-12-21,27926.37816070886
25_23_2012-12-28,20794.16096876438
25_23_2013-01-04,13800.457602156926
25_23_2013-01-11,13739.65342174637
25_23_2013-01-18,13884.416257863795
25_23_2013-01-25,13305.653834329538
25_23_2013-02-01,13476.163437950378
25_23_2013-02-08,13657.848590632768
25_23_2013-02-15,13876.298150242032
25_23_2013-02-22,13772.346347805382
25_23_2013-03-01,14698.434281273785
25_23_2013-03-08,14662.028957019427
25_23_2013-03-15,15388.01856706974
25_23_2013-03-22,15113.947217467658
25_23_2013-03-29,15428.21200422057
25_23_2013-04-05,15589.219478543368
25_23_2013-04-12,16247.900994271398
25_23_2013-04-19,15988.338017261589
25_23_2013-04-26,16012.641692122703
25_23_2013-05-03,16233.466505705743
25_23_2013-05-10,17131.83441858841
25_23_2013-05-17,17051.6543094024
25_23_2013-05-24,17276.786080162103
25_23_2013-05-31,17336.301649071873
25_23_2013-06-07,19704.741578089444
25_23_2013-06-14,20163.552924825555
25_23_2013-06-21,20091.27412906395
25_23_2013-06-28,19275.897098384296
25_23_2013-07-05,17756.008809492254
25_23_2013-07-12,16964.828995922824
25_23_2013-07-19,16675.505356544978
25_23_2013-07-26,16300.201059337807
25_24_2012-11-02,3203.442446740045
25_24_2012-11-09,3211.0659562739365
25_24_2012-11-16,3274.7299276085555
25_24_2012-11-23,4268.011594090687
25_24_2012-11-30,3961.2140191485682
25_24_2012-12-07,4424.325928460585
25_24_2012-12-14,4436.5852450677285
25_24_2012-12-21,4427.468903579632
25_24_2012-12-28,3246.864779985228
25_24_2013-01-04,2390.5744015980044
25_24_2013-01-11,2399.1768584035613
25_24_2013-01-18,2550.919071359911
25_24_2013-01-25,2432.179364392164
25_24_2013-02-01,2444.489106686533
25_24_2013-02-08,2818.3146840544337
25_24_2013-02-15,2554.4593480585013
25_24_2013-02-22,2567.183071530723
25_24_2013-03-01,2766.4566872076166
25_24_2013-03-08,2712.895121566908
25_24_2013-03-15,2956.167647450747
25_24_2013-03-22,2896.920347353558
25_24_2013-03-29,2889.9259761856297
25_24_2013-04-05,2859.4680372518283
25_24_2013-04-12,3169.0318396838393
25_24_2013-04-19,3079.4613573369447
25_24_2013-04-26,2948.1533024087544
25_24_2013-05-03,2974.5427965350123
25_24_2013-05-10,2994.7590886055077
25_24_2013-05-17,2914.612535216471
25_24_2013-05-24,3024.62084778501
25_24_2013-05-31,3032.513124014002
25_24_2013-06-07,2926.526040585953
25_24_2013-06-14,2933.4434647526186
25_24_2013-06-21,2959.6651709182347
25_24_2013-06-28,2622.994012260099
25_24_2013-07-05,2401.2804590713167
25_24_2013-07-12,2368.5951070537717
25_24_2013-07-19,2335.355259683172
25_24_2013-07-26,2619.8673858251223
25_25_2012-11-02,6949.63546673535
25_25_2012-11-09,7049.356972665122
25_25_2012-11-16,7021.881068939543
25_25_2012-11-23,6981.39480119964
25_25_2012-11-30,7300.777967293963
25_25_2012-12-07,7829.231689621955
25_25_2012-12-14,8278.242753767561
25_25_2012-12-21,8657.143152691804
25_25_2012-12-28,7367.2034070413665
25_25_2013-01-04,6415.236834467971
25_25_2013-01-11,6258.410069408447
25_25_2013-01-18,6343.012230909559
25_25_2013-01-25,6415.833369854808
25_25_2013-02-01,6018.835688897451
25_25_2013-02-08,5964.429717687132
25_25_2013-02-15,6301.982507593337
25_25_2013-02-22,6441.073373476279
25_25_2013-03-01,6726.64051364765
25_25_2013-03-08,6451.23851215879
25_25_2013-03-15,7086.5541112642395
25_25_2013-03-22,7542.812517200045
25_25_2013-03-29,7187.797996713928
25_25_2013-04-05,7008.5640958298845
25_25_2013-04-12,7374.511894296417
25_25_2013-04-19,7342.455242490856
25_25_2013-04-26,7299.631839643633
25_25_2013-05-03,7905.180732285138
25_25_2013-05-10,8031.371879284932
25_25_2013-05-17,7885.205579209379
25_25_2013-05-24,8023.876080400852
25_25_2013-05-31,8009.937195508083
25_25_2013-06-07,8104.235685020871
25_25_2013-06-14,8086.145540973253
25_25_2013-06-21,7989.457347428673
25_25_2013-06-28,7756.354531621493
25_25_2013-07-05,7237.6876291669205
25_25_2013-07-12,6917.138188769855
25_25_2013-07-19,6870.239741956467
25_25_2013-07-26,6909.138911184726
25_26_2012-11-02,4544.169978559576
25_26_2012-11-09,4514.827388515835
25_26_2012-11-16,4450.736725226243
25_26_2012-11-23,4934.535390170987
25_26_2012-11-30,4936.155518892517
25_26_2012-12-07,5032.50018098303
25_26_2012-12-14,5038.576126097117
25_26_2012-12-21,5096.531735437396
25_26_2012-12-28,4080.6143190939106
25_26_2013-01-04,3428.976889449752
25_26_2013-01-11,3452.0376196382476
25_26_2013-01-18,3509.141014396545
25_26_2013-01-25,3486.6396602149966
25_26_2013-02-01,3670.601119689204
25_26_2013-02-08,3819.3530432804746
25_26_2013-02-15,3834.5413847487275
25_26_2013-02-22,3920.22855606186
25_26_2013-03-01,4237.9256952023725
25_26_2013-03-08,4076.4326343194343
25_26_2013-03-15,4073.8168662332155
25_26_2013-03-22,3969.429807790753
25_26_2013-03-29,3996.6693967986917
25_26_2013-04-05,4258.367107137109
25_26_2013-04-12,4116.664771006157
25_26_2013-04-19,3976.9898335783073
25_26_2013-04-26,3964.1598010196844
25_26_2013-05-03,3783.813256946801
25_26_2013-05-10,3885.5118102999772
25_26_2013-05-17,3747.630741192832
25_26_2013-05-24,3738.733527224577
25_26_2013-05-31,3809.4134462523552
25_26_2013-06-07,3668.021260799614
25_26_2013-06-14,3631.8138932685238
25_26_2013-06-21,3483.518845914599
25_26_2013-06-28,2988.4476018656283
25_26_2013-07-05,3106.2168232757817
25_26_2013-07-12,2953.9193597104545
25_26_2013-07-19,2801.166829631367
25_26_2013-07-26,3156.2716572993972
25_27_2012-11-02,1364.5413505339666
25_27_2012-11-09,1380.2123959506332
25_27_2012-11-16,1377.6368845220627
25_27_2012-11-23,1519.6198158184534
25_27_2012-11-30,1622.948192864012
25_27_2012-12-07,2069.9628881340195
25_27_2012-12-14,2416.225871943543
25_27_2012-12-21,2472.1862677768754
25_27_2012-12-28,1948.9842073006841
25_27_2013-01-04,1219.569127802713
25_27_2013-01-11,1152.8365866717602
25_27_2013-01-18,1194.8779640404664
25_27_2013-01-25,1217.9888597745935
25_27_2013-02-01,1152.1606629470127
25_27_2013-02-08,1206.785045562946
25_27_2013-02-15,1148.2420993268834
25_27_2013-02-22,1183.2916649816455
25_27_2013-03-01,1192.7055428259614
25_27_2013-03-08,1147.4374770968652
25_27_2013-03-15,1140.9168193190876
25_27_2013-03-22,1173.3803035799292
25_27_2013-03-29,1138.1892416107546
25_27_2013-04-05,1034.9364099962977
25_27_2013-04-12,1052.8195495219106
25_27_2013-04-19,1064.1863328552442
25_27_2013-04-26,1067.2847621463693
25_27_2013-05-03,1103.2323756009364
25_27_2013-05-10,1087.1329997687085
25_27_2013-05-17,1108.5008382150293
25_27_2013-05-24,1052.2362805392904
25_27_2013-05-31,1071.374437057148
25_27_2013-06-07,1051.9379811513904
25_27_2013-06-14,1049.2372494847236
25_27_2013-06-21,1016.2338285025808
25_27_2013-06-28,952.6393784235436
25_27_2013-07-05,952.3660731580651
25_27_2013-07-12,936.0675710747314
25_27_2013-07-19,907.8539385543685
25_27_2013-07-26,944.3500111138917
25_28_2012-11-02,859.3341588091909
25_28_2012-11-09,869.518187440143
25_28_2012-11-16,871.7629384520479
25_28_2012-11-23,780.5339460115727
25_28_2012-11-30,849.576063511572
25_28_2012-12-07,869.8851213687153
25_28_2012-12-14,945.1441834322067
25_28_2012-12-21,959.4021913488737
25_28_2012-12-28,773.6107914216253
25_28_2013-01-04,581.5323163061119
25_28_2013-01-11,616.6926013160328
25_28_2013-01-18,633.9885468546638
25_28_2013-01-25,613.120425455854
25_28_2013-02-01,594.9671712526242
25_28_2013-02-08,594.06510436577355
25_28_2013-02-15,632.5483310332028
25_28_2013-02-22,625.8622313433789
25_28_2013-03-01,659.8444952134699
25_28_2013-03-08,636.4525560069101
25_28_2013-03-15,654.8990051764946
25_28_2013-03-22,665.7913994461857
25_28_2013-03-29,655.139244343161
25_28_2013-04-05,635.6391223754761
25_28_2013-04-12,656.6467493568979
25_28_2013-04-19,643.3288917082995
25_28_2013-04-26,648.7326619987545
25_28_2013-05-03,633.1192728391497
25_28_2013-05-10,587.1620047851872
25_28_2013-05-17,648.391424957188
25_28_2013-05-24,513.7511653191756
25_28_2013-05-31,517.5072728495302
25_28_2013-06-07,484.1093128277779
25_28_2013-06-14,491.231192470635
25_28_2013-06-21,484.3729872027777
25_28_2013-06-28,465.10316494799264
25_28_2013-07-05,420.76065819231115
25_28_2013-07-12,408.64915882723176
25_28_2013-07-19,404.8218647154704
25_28_2013-07-26,418.6567283983152
25_29_2012-11-02,3754.31222881105
25_29_2012-11-09,3672.1355692682987
25_29_2012-11-16,3687.2113889576062
25_29_2012-11-23,3879.233976727717
25_29_2012-11-30,4256.259419445349
25_29_2012-12-07,5437.831217472942
25_29_2012-12-14,5980.28024140152
25_29_2012-12-21,6163.438910687231
25_29_2012-12-28,5113.5081090909125
25_29_2013-01-04,3552.2878789615606
25_29_2013-01-11,3441.724791700699
25_29_2013-01-18,3304.832535296026
25_29_2013-01-25,3371.788743500249
25_29_2013-02-01,3658.5775621379707
25_29_2013-02-08,3738.2635118114213
25_29_2013-02-15,3689.8865391968848
25_29_2013-02-22,3662.2197121532345
25_29_2013-03-01,3472.400847504653
25_29_2013-03-08,3624.87845786901
25_29_2013-03-15,3554.857651052633
25_29_2013-03-22,3461.3822185463177
25_29_2013-03-29,3471.846244486072
25_29_2013-04-05,3532.3516561297424
25_29_2013-04-12,3410.996423531751
25_29_2013-04-19,3357.8195920463622
25_29_2013-04-26,3366.167429976764
25_29_2013-05-03,3575.114576078639
25_29_2013-05-10,3826.957602651156
25_29_2013-05-17,3630.7944935209207
25_29_2013-05-24,3553.1899228990765
25_29_2013-05-31,3542.804741187765
25_29_2013-06-07,3699.646229163679
25_29_2013-06-14,3691.8438160171286
25_29_2013-06-21,3625.855985935866
25_29_2013-06-28,3540.444570651778
25_29_2013-07-05,3709.2493202862547
25_29_2013-07-12,3660.5296434654488
25_29_2013-07-19,3490.1248795467977
25_29_2013-07-26,3527.5065718087017
25_30_2012-11-02,1921.1870328037203
25_30_2012-11-09,1923.4563843513406
25_30_2012-11-16,1929.8675945001505
25_30_2012-11-23,1748.7176434234693
25_30_2012-11-30,1879.8377483394352
25_30_2012-12-07,1924.3634746371574
25_30_2012-12-14,1928.4636289526354
25_30_2012-12-21,1931.7365107383491
25_30_2012-12-28,1649.648152800325
25_30_2013-01-04,1595.2787663600102
25_30_2013-01-11,1721.8947614411777
25_30_2013-01-18,1775.9555971356233
25_30_2013-01-25,1714.323550546518
25_30_2013-02-01,1818.5009999729257
25_30_2013-02-08,1873.873571206692
25_30_2013-02-15,1992.316664015133
25_30_2013-02-22,2005.4843608062595
25_30_2013-03-01,2143.040358917731
25_30_2013-03-08,2113.7788446879326
25_30_2013-03-15,2182.6066846121753
25_30_2013-03-22,2167.9050224458692
25_30_2013-03-29,2192.3506562569123
25_30_2013-04-05,2004.0490916971453
25_30_2013-04-12,2161.957311568176
25_30_2013-04-19,2182.406417996749
25_30_2013-04-26,2157.668359080387
25_30_2013-05-03,2622.526397381739
25_30_2013-05-10,2688.955568215072
25_30_2013-05-17,2603.1599499052095
25_30_2013-05-24,2770.8992556194953
25_30_2013-05-31,2741.6386722672232
25_30_2013-06-07,2693.2866573202336
25_30_2013-06-14,2717.705729945572
25_30_2013-06-21,2715.126637844221
25_30_2013-06-28,2709.052643538665
25_30_2013-07-05,2709.4816333649437
25_30_2013-07-12,2641.8927031034214
25_30_2013-07-19,2639.501626754214
25_30_2013-07-26,2679.092766506199
25_31_2012-11-02,1683.6437737613023
25_31_2012-11-09,1700.6023066779678
25_31_2012-11-16,1775.2385102268497
25_31_2012-11-23,1799.419406224325
25_31_2012-11-30,1864.7601760006585
25_31_2012-12-07,2117.5613331687705
25_31_2012-12-14,2499.0045855497215
25_31_2012-12-21,2714.7828376330535
25_31_2012-12-28,2229.2445799346433
25_31_2013-01-04,1528.6878402791779
25_31_2013-01-11,1439.0856751028973
25_31_2013-01-18,1657.4866272240722
25_31_2013-01-25,1703.6421344958985
25_31_2013-02-01,1414.604720007297
25_31_2013-02-08,1462.090696910948
25_31_2013-02-15,1413.1394778827544
25_31_2013-02-22,1433.1487923083578
25_31_2013-03-01,1657.3954889076624
25_31_2013-03-08,1439.9726100977234
25_31_2013-03-15,1408.9005043338343
25_31_2013-03-22,1480.887059197652
25_31_2013-03-29,1393.5642544853501
25_31_2013-04-05,1364.3474741848854
25_31_2013-04-12,1412.6379877276274
25_31_2013-04-19,1619.3148457478753
25_31_2013-04-26,1741.6360174037952
25_31_2013-05-03,1672.4995014920053
25_31_2013-05-10,1481.626368774885
25_31_2013-05-17,1469.2380783627286
25_31_2013-05-24,1674.2687480119084
25_31_2013-05-31,1649.6127986655256
25_31_2013-06-07,1450.910627581773
25_31_2013-06-14,1447.510844513591
25_31_2013-06-21,1459.2256904091548
25_31_2013-06-28,1679.17512097482
25_31_2013-07-05,1481.5980555825226
25_31_2013-07-12,1529.6172273188588
25_31_2013-07-19,1707.0288712068168
25_31_2013-07-26,1768.85960578023
25_32_2012-11-02,3161.117135622719
25_32_2012-11-09,3144.191594464917
25_32_2012-11-16,3274.210408557337
25_32_2012-11-23,3733.660588923771
25_32_2012-11-30,3442.2805939479003
25_32_2012-12-07,4917.591827738097
25_32_2012-12-14,6571.754730416665
25_32_2012-12-21,8049.659720952372
25_32_2012-12-28,6993.510947767848
25_32_2013-01-04,2906.345506738403
25_32_2013-01-11,2743.0860733356235
25_32_2013-01-18,2800.281416476652
25_32_2013-01-25,2858.0630568574506
25_32_2013-02-01,3055.717210994355
25_32_2013-02-08,3923.528911946739
25_32_2013-02-15,3615.3170440138374
25_32_2013-02-22,3390.7289793610603
25_32_2013-03-01,3190.98515177448
25_32_2013-03-08,3083.778159373686
25_32_2013-03-15,3329.6284570782013
25_32_2013-03-22,3251.8282718775026
25_32_2013-03-29,3340.6650944873904
25_32_2013-04-05,3255.8291540005575
25_32_2013-04-12,3393.2208398735715
25_32_2013-04-19,3394.349224224416
25_32_2013-04-26,3415.397157539433
25_32_2013-05-03,4324.879829523174
25_32_2013-05-10,4299.411529155206
25_32_2013-05-17,4290.232986666028
25_32_2013-05-24,4300.19475526722
25_32_2013-05-31,4272.086180683889
25_32_2013-06-07,4158.938884085766
25_32_2013-06-14,4213.406434700844
25_32_2013-06-21,4265.94967819381
25_32_2013-06-28,4271.046238709684
25_32_2013-07-05,3995.1333018542464
25_32_2013-07-12,4059.0319542460215
25_32_2013-07-19,4076.5410698015785
25_32_2013-07-26,3904.621093233944
25_33_2012-11-02,2872.1605363117137
25_33_2012-11-09,2774.9487569682797
25_33_2012-11-16,2942.316801175166
25_33_2012-11-23,3603.29975860518
25_33_2012-11-30,3537.5006184239046
25_33_2012-12-07,3906.398983813518
25_33_2012-12-14,3974.820585379687
25_33_2012-12-21,3987.301757879686
25_33_2012-12-28,3012.21370252116
25_33_2013-01-04,2266.466169828214
25_33_2013-01-11,2210.473761048452
25_33_2013-01-18,2343.500115914523
25_33_2013-01-25,2283.2199439948813
25_33_2013-02-01,2300.4126938018103
25_33_2013-02-08,2722.7092920376467
25_33_2013-02-15,2619.499852644838
25_33_2013-02-22,2659.4920390734105
25_33_2013-03-01,2665.8340620041945
25_33_2013-03-08,2653.0745518468907
25_33_2013-03-15,2819.8167372711523
25_33_2013-03-22,2791.9904242427224
25_33_2013-03-29,2764.2484322589776
25_33_2013-04-05,2697.163937650579
25_33_2013-04-12,2795.5217103810423
25_33_2013-04-19,2711.224780077179
25_33_2013-04-26,2679.7216994201617
25_33_2013-05-03,2758.0305513876306
25_33_2013-05-10,2767.1667174387317
25_33_2013-05-17,2713.5287953874486
25_33_2013-05-24,2880.3549817339494
25_33_2013-05-31,2864.745763400616
25_33_2013-06-07,2784.892450192291
25_33_2013-06-14,2776.5006671714596
25_33_2013-06-21,2881.8738705219603
25_33_2013-06-28,2642.021301307946
25_33_2013-07-05,2568.665195783963
25_33_2013-07-12,2483.909096915817
25_33_2013-07-19,2467.6995537286575
25_33_2013-07-26,2731.6061749642267
25_34_2012-11-02,10269.438022469389
25_34_2012-11-09,10207.280304129446
25_34_2012-11-16,10690.914497921533
25_34_2012-11-23,10191.33512860148
25_34_2012-11-30,10391.843069129445
25_34_2012-12-07,10964.738223735018
25_34_2012-12-14,10819.837901852958
25_34_2012-12-21,11179.782193387042
25_34_2012-12-28,9439.393280974686
25_34_2013-01-04,7438.667143419862
25_34_2013-01-11,7403.931922192755
25_34_2013-01-18,7563.649671334913
25_34_2013-01-25,7261.699349015096
25_34_2013-02-01,7532.796597819841
25_34_2013-02-08,7932.451685928608
25_34_2013-02-15,8377.329681861145
25_34_2013-02-22,8854.68648148598
25_34_2013-03-01,9180.869358004988
25_34_2013-03-08,9149.508395029665
25_34_2013-03-15,10513.604844157451
25_34_2013-03-22,10530.90080517763
25_34_2013-03-29,10807.584248510962
25_34_2013-04-05,10930.08802398834
25_34_2013-04-12,11855.686645947579
25_34_2013-04-19,11759.36344358647
25_34_2013-04-26,11311.583967991237
25_34_2013-05-03,13325.583844307172
25_34_2013-05-10,13898.826283989787
25_34_2013-05-17,13330.70546786563
25_34_2013-05-24,15016.919540369128
25_34_2013-05-31,14453.44110352885
25_34_2013-06-07,14276.26463870408
25_34_2013-06-14,14069.250077037417
25_34_2013-06-21,14587.189380683061
25_34_2013-06-28,14722.992848942866
25_34_2013-07-05,13694.22136398971
25_34_2013-07-12,13151.329314088158
25_34_2013-07-19,12808.29069886196
25_34_2013-07-26,12067.007532803556
25_35_2012-11-02,1932.0838466984255
25_35_2012-11-09,1956.3998918986417
25_35_2012-11-16,2018.8706266588806
25_35_2012-11-23,1925.8402524722353
25_35_2012-11-30,1916.9202813493998
25_35_2012-12-07,1939.3059100696048
25_35_2012-12-14,2079.9307864965103
25_35_2012-12-21,2081.3285048298435
25_35_2012-12-28,1822.6360756134375
25_35_2013-01-04,1544.2653056450154
25_35_2013-01-11,1757.2053667588316
25_35_2013-01-18,1804.0755340504975
25_35_2013-01-25,1556.9760026255346
25_35_2013-02-01,1877.5387083939318
25_35_2013-02-08,1749.3155656727656
25_35_2013-02-15,1956.260787504905
25_35_2013-02-22,1917.809160362049
25_35_2013-03-01,2066.7803038843126
25_35_2013-03-08,1998.5356311958205
25_35_2013-03-15,2128.579057571319
25_35_2013-03-22,2123.6219725406568
25_35_2013-03-29,2249.8655833830094
25_35_2013-04-05,2221.124800170873
25_35_2013-04-12,2316.902422273147
25_35_2013-04-19,2287.776981439814
25_35_2013-04-26,2165.857245656985
25_35_2013-05-03,2804.0289580107624
25_35_2013-05-10,2778.3437639690073
25_35_2013-05-17,2728.3359642715864
25_35_2013-05-24,2819.9484330107634
25_35_2013-05-31,2861.5150359274303
25_35_2013-06-07,2591.9388754806873
25_35_2013-06-14,2575.1922804806873
25_35_2013-06-21,2661.3986352128295
25_35_2013-06-28,2541.1545241126587
25_35_2013-07-05,2386.772627674052
25_35_2013-07-12,2351.103989784443
25_35_2013-07-19,2173.4108230408515
25_35_2013-07-26,2066.7575055295883
25_36_2012-11-02,900.6747697830408
